timestamp,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z,timestamp_sec
1077894231932495.0,0.485691,-0.047473,-0.10366,0.420236,0.052572,-0.519949,-0.741816,1077894.0
1077894265261245.0,0.500519,-0.050047,-0.107106,0.418281,0.051511,-0.520633,-0.742515,1077894.0
1077894298589995.0,0.515648,-0.05158,-0.111101,0.415788,0.049583,-0.523586,-0.74197,1077894.0
1077894331918745.0,0.531019,-0.05262,-0.115213,0.412912,0.048976,-0.526984,-0.74121,1077894.0
1077894365247495.0,0.546478,-0.053431,-0.119121,0.410972,0.049983,-0.529329,-0.74055,1077894.0
1077894398576245.0,0.562124,-0.054166,-0.122727,0.409725,0.05286,-0.530238,-0.740391,1077894.0
1077894431904995.0,0.578029,-0.054649,-0.125968,0.408652,0.057545,-0.53197,-0.739391,1077894.0
1077894465233745.0,0.594243,-0.05469,-0.128808,0.407568,0.062069,-0.534292,-0.737948,1077894.0
1077894498562495.0,0.610763,-0.054444,-0.130979,0.406389,0.066055,-0.536704,-0.736501,1077894.0
1077894531891245.0,0.627689,-0.053796,-0.132047,0.405729,0.069823,-0.538559,-0.735162,1077894.0
1077894565219995.0,0.64519,-0.053168,-0.132061,0.401908,0.074378,-0.544077,-0.732746,1077894.0
1077894598548745.0,0.662783,-0.053466,-0.131298,0.395883,0.077576,-0.548649,-0.732286,1077894.0
1077894634853846.0,0.679812,-0.055109,-0.129857,0.391785,0.079166,-0.547879,-0.734892,1077894.0
1077894668182596.0,0.700422,-0.068541,-0.131528,0.388351,0.08139,-0.54428,-0.739134,1077894.0
1077894701511346.0,0.716406,-0.072834,-0.12861,0.38807,0.085788,-0.542169,-0.740334,1077894.0
1077894734840096.0,0.732127,-0.077886,-0.128356,0.38952,0.091979,-0.541862,-0.739053,1077894.0
1077894768168846.0,0.74832,-0.08344,-0.129634,0.387055,0.095986,-0.543684,-0.7385,1077894.0
1077894802935753.0,0.772973,-0.026009,-0.135736,0.380004,0.083773,-0.557084,-0.733646,1077894.0
1077894836264503.0,0.793283,-0.012942,-0.137764,0.377904,0.080383,-0.558275,-0.734205,1077894.0
1077894869593253.0,0.813479,-5.9e-05,-0.140134,0.376693,0.078781,-0.559271,-0.734242,1077894.0
1077894900422635.0,0.85119,0.025412,-0.139005,0.373501,0.074533,-0.559959,-0.735791,1077894.0
1077894933751385.0,0.873404,0.039904,-0.141907,0.375493,0.071892,-0.557496,-0.736909,1077894.0
1077894967080135.0,0.896366,0.05488,-0.145194,0.378072,0.070269,-0.556307,-0.736645,1077894.0
1077894999779027.0,0.909268,0.064138,-0.133892,0.381715,0.073074,-0.554075,-0.736176,1077894.0
1077895033107777.0,0.932567,0.078398,-0.136263,0.383046,0.069318,-0.552226,-0.737236,1077895.0
1077895066436527.0,0.956322,0.092759,-0.138168,0.387212,0.065836,-0.548231,-0.73836,1077895.0
1077895099776452.0,0.986647,0.110271,-0.140853,0.391514,0.065613,-0.54731,-0.736793,1077895.0
1077895133105202.0,1.012074,0.124574,-0.141575,0.397179,0.065102,-0.547342,-0.733777,1077895.0
1077895166433952.0,1.038134,0.138707,-0.14129,0.403661,0.061369,-0.542533,-0.734132,1077895.0
1077895199909569.0,1.086802,0.16699,-0.140957,0.40893,0.057664,-0.540182,-0.733249,1077895.0
1077895233238319.0,1.1147,0.181209,-0.138704,0.411042,0.054045,-0.546451,-0.727678,1077895.0
1077895266567069.0,1.141919,0.193957,-0.13526,0.4136,0.050912,-0.545702,-0.727016,1077895.0
1077895300029487.0,1.181003,0.214355,-0.130679,0.416872,0.051039,-0.538614,-0.730416,1077895.0
1077895333358237.0,1.206792,0.226959,-0.127353,0.419931,0.05187,-0.538654,-0.728573,1077895.0
1077895366686987.0,1.231908,0.240124,-0.124636,0.422642,0.050306,-0.541714,-0.724837,1077895.0
1077895400003673.0,1.257468,0.258959,-0.121787,0.424083,0.049022,-0.542548,-0.723459,1077895.0
1077895433332423.0,1.280995,0.271547,-0.120387,0.425016,0.046485,-0.541085,-0.724174,1077895.0
1077895466661173.0,1.303674,0.284742,-0.119916,0.427583,0.041913,-0.537527,-0.72559,1077895.0
1077895500029783.0,1.321835,0.305226,-0.118535,0.431759,0.038031,-0.537905,-0.723046,1077895.0
1077895533358533.0,1.343804,0.32049,-0.119579,0.433111,0.035517,-0.540238,-0.720623,1077895.0
1077895566687283.0,1.365796,0.336007,-0.121169,0.432858,0.032841,-0.540002,-0.721078,1077895.0
1077895599855973.0,1.373594,0.359867,-0.115858,0.434615,0.030328,-0.540912,-0.719447,1077895.0
1077895633184723.0,1.394584,0.377139,-0.117257,0.436536,0.030121,-0.539608,-0.719271,1077895.0
1077895666513473.0,1.41567,0.394699,-0.118511,0.438708,0.033178,-0.538457,-0.718679,1077895.0
1077895699886171.0,1.411587,0.407111,-0.11542,0.440079,0.037523,-0.538689,-0.717452,1077895.0
1077895733214921.0,1.432549,0.426086,-0.116823,0.438051,0.039474,-0.540811,-0.716991,1077895.0
1077895766543671.0,1.453153,0.44543,-0.117632,0.437253,0.039498,-0.541746,-0.716772,1077895.0
1077895799910978.0,1.47154,0.463838,-0.11643,0.435628,0.041372,-0.541887,-0.717548,1077895.0
1077895833239728.0,1.492141,0.483093,-0.115609,0.430656,0.041832,-0.544911,-0.718232,1077895.0
1077895866568478.0,1.511914,0.502026,-0.113759,0.42879,0.039731,-0.545339,-0.719142,1077895.0
1077895899864343.0,1.530076,0.519097,-0.108272,0.431389,0.045064,-0.542337,-0.719544,1077895.0
1077895933193093.0,1.549534,0.535555,-0.104969,0.43007,0.055755,-0.541408,-0.720284,1077895.0
1077895966521843.0,1.569815,0.552547,-0.103053,0.422716,0.058477,-0.545624,-0.721239,1077895.0
1077895999635001.0,1.590789,0.567005,-0.105593,0.414459,0.051803,-0.547027,-0.725466,1077895.0
1077896032963751.0,1.610157,0.582603,-0.104854,0.408203,0.046637,-0.547732,-0.728824,1077896.0
1077896066292501.0,1.628028,0.597328,-0.103744,0.407736,0.04568,-0.549245,-0.728007,1077896.0
1077896099463793.0,1.653173,0.617566,-0.099428,0.411543,0.047242,-0.550574,-0.724754,1077896.0
1077896132792543.0,1.670458,0.632044,-0.09896,0.414628,0.048568,-0.551466,-0.722226,1077896.0
1077896166121293.0,1.688663,0.646474,-0.099698,0.413769,0.047249,-0.553293,-0.721408,1077896.0
1077896199601955.0,1.726843,0.66347,-0.094287,0.411978,0.043031,-0.555026,-0.721366,1077896.0
1077896232930705.0,1.746717,0.677553,-0.09586,0.411068,0.041614,-0.554767,-0.722167,1077896.0
1077896266259455.0,1.766971,0.691629,-0.097555,0.412035,0.041131,-0.5541,-0.722155,1077896.0
1077896299562771.0,1.799258,0.710492,-0.098079,0.414283,0.039227,-0.553916,-0.721115,1077896.0
1077896332891521.0,1.821129,0.725121,-0.099874,0.417395,0.037437,-0.552555,-0.72046,1077896.0
1077896366220271.0,1.843667,0.739543,-0.101346,0.420153,0.03754,-0.552148,-0.719163,1077896.0
1077896399540744.0,1.867421,0.752151,-0.102053,0.422902,0.035972,-0.550941,-0.718557,1077896.0
1077896432869494.0,1.8908,0.766571,-0.102672,0.427727,0.032623,-0.546459,-0.719283,1077896.0
1077896466198244.0,1.914218,0.781359,-0.10239,0.433281,0.030504,-0.544624,-0.717441,1077896.0
1077896499430311.0,1.941096,0.795832,-0.100821,0.436229,0.029394,-0.546274,-0.71444,1077896.0
1077896532759061.0,1.964441,0.810258,-0.099027,0.437514,0.025376,-0.54727,-0.713045,1077896.0
1077896566087811.0,1.987135,0.82385,-0.096583,0.438772,0.02231,-0.545637,-0.713625,1077896.0
1077896599470929.0,2.011195,0.837388,-0.094914,0.439324,0.021634,-0.545076,-0.713736,1077896.0
1077896632799679.0,2.032247,0.850041,-0.092508,0.439794,0.020849,-0.544691,-0.713763,1077896.0
1077896666128429.0,2.052499,0.862654,-0.09059,0.439823,0.020038,-0.546091,-0.712698,1077896.0
1077896699487930.0,2.070712,0.874454,-0.089876,0.439102,0.017939,-0.547593,-0.712046,1077896.0
1077896732816680.0,2.08936,0.886721,-0.088759,0.439917,0.015875,-0.545952,-0.712851,1077896.0
1077896766145430.0,2.107773,0.899188,-0.088175,0.440819,0.015468,-0.545854,-0.712378,1077896.0
1077896799486422.0,2.122196,0.909999,-0.089308,0.438938,0.01513,-0.547949,-0.711938,1077896.0
1077896832815172.0,2.141039,0.92301,-0.090075,0.436516,0.013733,-0.547575,-0.713741,1077896.0
1077896866143922.0,2.159936,0.936571,-0.091279,0.434263,0.012993,-0.547415,-0.715251,1077896.0
1077896899475827.0,2.180962,0.955021,-0.095067,0.432851,0.013268,-0.550011,-0.714109,1077896.0
1077896932804577.0,2.199878,0.969873,-0.096204,0.433319,0.015443,-0.551181,-0.712879,1077896.0
1077896966133327.0,2.219238,0.984862,-0.097088,0.433113,0.019117,-0.550187,-0.713682,1077896.0
1077896999530258.0,2.241477,1.004109,-0.100413,0.431648,0.023784,-0.550188,-0.714428,1077896.0
1077897032859008.0,2.261484,1.020582,-0.100943,0.430481,0.02888,-0.551131,-0.714217,1077897.0
1077897066187758.0,2.281782,1.037842,-0.101118,0.428198,0.032418,-0.551543,-0.71512,1077897.0
1077897099572260.0,2.306225,1.058175,-0.096858,0.425092,0.036823,-0.551883,-0.716496,1077897.0
1077897132901010.0,2.326566,1.076814,-0.095232,0.421138,0.037537,-0.554384,-0.716863,1077897.0
1077897166229760.0,2.346325,1.095336,-0.092249,0.418294,0.036685,-0.554688,-0.718335,1077897.0
1077897199537528.0,2.369532,1.115083,-0.08637,0.41863,0.04106,-0.551823,-0.720107,1077897.0
1077897232866278.0,2.387828,1.131937,-0.081651,0.421123,0.046915,-0.548502,-0.720833,1077897.0
1077897266195028.0,2.406139,1.148785,-0.077592,0.422506,0.051271,-0.548181,-0.71997,1077897.0
1077897299426598.0,2.426464,1.165891,-0.0753,0.419584,0.053274,-0.550466,-0.719791,1077897.0
1077897332755348.0,2.44522,1.181775,-0.073216,0.413594,0.051198,-0.553211,-0.721302,1077897.0
1077897366084098.0,2.463104,1.19716,-0.071531,0.409096,0.045718,-0.554878,-0.722952,1077897.0
1077897399570970.0,2.482007,1.213471,-0.070555,0.410753,0.043896,-0.55401,-0.722792,1077897.0
1077897432899720.0,2.498058,1.227265,-0.068587,0.415301,0.04744,-0.552791,-0.720899,1077897.0
1077897466228470.0,2.515117,1.241266,-0.067926,0.41643,0.048375,-0.55272,-0.720241,1077897.0
1077897499305552.0,2.530826,1.254989,-0.072461,0.415106,0.044212,-0.553012,-0.721048,1077897.0
1077897532634302.0,2.549608,1.269139,-0.073645,0.413797,0.041379,-0.554405,-0.720899,1077897.0
1077897565963052.0,2.56908,1.282958,-0.074908,0.413022,0.040079,-0.554814,-0.721101,1077897.0
1077897599177865.0,2.596418,1.300718,-0.07466,0.413287,0.038204,-0.551964,-0.723236,1077897.0
1077897632506615.0,2.617323,1.314728,-0.075908,0.415458,0.037088,-0.549163,-0.724182,1077897.0
1077897665835365.0,2.638909,1.32908,-0.07698,0.419046,0.036709,-0.546622,-0.724056,1077897.0
1077897699116788.0,2.6599,1.34437,-0.080649,0.422478,0.035666,-0.545084,-0.723273,1077897.0
1077897732445538.0,2.682811,1.359217,-0.080992,0.426526,0.033372,-0.541646,-0.723589,1077897.0
1077897765774288.0,2.705963,1.374577,-0.080397,0.432506,0.030542,-0.535939,-0.724414,1077897.0
1077897799141397.0,2.724299,1.387999,-0.07957,0.436625,0.029562,-0.535695,-0.72216,1077897.0
1077897832470147.0,2.748159,1.404288,-0.077493,0.437108,0.025382,-0.539894,-0.718893,1077897.0
1077897865798897.0,2.77144,1.420085,-0.074478,0.437859,0.017234,-0.538952,-0.719384,1077897.0
1077897899109755.0,2.791948,1.433413,-0.071505,0.441436,0.01453,-0.533896,-0.721026,1077897.0
1077897932438505.0,2.813437,1.447613,-0.067315,0.444885,0.015348,-0.531851,-0.7204,1077897.0
1077897965767255.0,2.834434,1.462184,-0.063978,0.446901,0.01181,-0.529931,-0.720634,1077897.0
1077897999014235.0,2.855856,1.477539,-0.063915,0.448496,0.008245,-0.529787,-0.719798,1077897.0
1077898032342985.0,2.875213,1.491209,-0.061138,0.450091,0.007412,-0.53186,-0.717278,1077898.0
1077898065671735.0,2.893965,1.504243,-0.058491,0.450884,0.005595,-0.532486,-0.716332,1077898.0
1077898099066969.0,2.916734,1.519863,-0.058678,0.451014,0.003997,-0.530094,-0.718033,1077898.0
1077898132395719.0,2.934674,1.532008,-0.056667,0.451805,0.005553,-0.528433,-0.718749,1077898.0
1077898165724469.0,2.952698,1.544573,-0.055648,0.451716,0.006881,-0.52873,-0.718575,1077898.0
1077898199095153.0,2.972111,1.561068,-0.057323,0.450364,0.005552,-0.528765,-0.719409,1077898.0
1077898232423903.0,2.990297,1.574787,-0.057932,0.450043,0.005699,-0.530144,-0.718593,1077898.0
1077898265752653.0,3.008436,1.588737,-0.058552,0.450806,0.008542,-0.531989,-0.71672,1077898.0
1077898299047892.0,3.035207,1.609217,-0.059244,0.450719,0.011986,-0.532294,-0.716499,1077898.0
1077898332376642.0,3.054076,1.623675,-0.059732,0.450155,0.016538,-0.532327,-0.716739,1077898.0
1077898365705392.0,3.073209,1.638501,-0.059923,0.448879,0.022095,-0.533899,-0.71622,1077898.0
1077898399061719.0,3.089967,1.652111,-0.060703,0.446206,0.025733,-0.53501,-0.716939,1077898.0
1077898432390469.0,3.109848,1.668106,-0.059668,0.44186,0.02763,-0.53697,-0.718095,1077898.0
1077898465719219.0,3.129401,1.684315,-0.057373,0.437715,0.028524,-0.539462,-0.71873,1077898.0
1077898499101015.0,3.149284,1.701173,-0.055161,0.438007,0.030343,-0.539381,-0.718538,1077898.0
1077898532429765.0,3.16697,1.716204,-0.050422,0.44087,0.035011,-0.537624,-0.717892,1077898.0
1077898565758515.0,3.184312,1.730639,-0.045685,0.443956,0.040945,-0.535367,-0.717362,1077898.0
1077898598937351.0,3.201434,1.745038,-0.043965,0.445813,0.046862,-0.535435,-0.715796,1077898.0
1077898632266101.0,3.219176,1.759069,-0.040868,0.443337,0.049671,-0.536945,-0.716014,1077898.0
1077898665594851.0,3.237154,1.772545,-0.039001,0.436696,0.047099,-0.537388,-0.719926,1077898.0
1077898698951587.0,3.25531,1.786606,-0.037028,0.432383,0.042944,-0.536386,-0.723527,1077898.0
1077898732280337.0,3.271051,1.798648,-0.0355,0.433513,0.041795,-0.534435,-0.724361,1077898.0
1077898765609087.0,3.286559,1.810455,-0.034467,0.435437,0.04177,-0.532407,-0.724702,1077898.0
1077898799070801.0,3.300743,1.822581,-0.03552,0.436195,0.038734,-0.531101,-0.725373,1077898.0
1077898832399551.0,3.317098,1.83507,-0.036072,0.436941,0.034962,-0.531485,-0.724833,1077898.0
1077898865728301.0,3.334059,1.84704,-0.036772,0.436985,0.032808,-0.530958,-0.725294,1077898.0
1077898899121487.0,3.343973,1.857887,-0.036533,0.436062,0.029784,-0.528977,-0.727424,1077898.0
1077898932450237.0,3.361812,1.869566,-0.037359,0.436754,0.025269,-0.526115,-0.729253,1077898.0
1077898965778987.0,3.379768,1.880998,-0.037772,0.440229,0.022129,-0.521435,-0.730626,1077898.0
1077898999217806.0,3.401687,1.896922,-0.040176,0.445589,0.020088,-0.515695,-0.731509,1077898.0
1077899032546556.0,3.420349,1.909199,-0.040613,0.4516,0.016998,-0.511488,-0.730855,1077899.0
1077899065875306.0,3.439267,1.92216,-0.041333,0.457402,0.010958,-0.507818,-0.729921,1077899.0
1077899099200297.0,3.456802,1.935357,-0.045763,0.464929,0.003948,-0.502806,-0.728706,1077899.0
1077899132529047.0,3.474842,1.949289,-0.045572,0.473895,-0.002465,-0.50159,-0.723758,1077899.0
1077899165857797.0,3.492692,1.963549,-0.044684,0.48036,-0.012503,-0.502877,-0.718479,1077899.0
1077899199235754.0,3.508073,1.975583,-0.050502,0.486203,-0.025891,-0.496834,-0.718396,1077899.0
1077899232564504.0,3.523723,1.988451,-0.047534,0.494034,-0.034693,-0.489863,-0.717468,1077899.0
1077899265893254.0,3.537956,2.00121,-0.044388,0.502405,-0.041749,-0.483489,-0.715601,1077899.0
1077899299020349.0,3.554422,2.016349,-0.053929,0.510621,-0.051209,-0.476416,-0.713913,1077899.0
1077899332349099.0,3.565252,2.029559,-0.05229,0.519677,-0.061056,-0.471675,-0.70974,1077899.0
1077899365677849.0,3.574323,2.042711,-0.051285,0.527878,-0.073135,-0.466996,-0.705628,1077899.0
1077899398902759.0,3.588787,2.060169,-0.050383,0.536637,-0.086286,-0.458284,-0.703243,1077899.0
1077899432231509.0,3.593954,2.072931,-0.049738,0.546524,-0.097283,-0.450071,-0.699488,1077899.0
1077899465560259.0,3.597516,2.086176,-0.04956,0.555281,-0.108669,-0.445105,-0.694072,1077899.0
1077899498728698.0,3.604784,2.102831,-0.050152,0.562233,-0.122247,-0.438643,-0.690319,1077899.0
1077899532057448.0,3.605787,2.115317,-0.049807,0.56948,-0.135248,-0.42759,-0.688888,1077899.0
1077899565386198.0,3.605416,2.127571,-0.049539,0.577635,-0.147105,-0.416761,-0.686301,1077899.0
1077899598801210.0,3.613226,2.146306,-0.051276,0.58671,-0.158866,-0.406329,-0.682224,1077899.0
1077899632129960.0,3.610921,2.158784,-0.051591,0.595715,-0.169314,-0.394763,-0.678689,1077899.0
1077899665458710.0,3.607879,2.171533,-0.052344,0.603449,-0.179739,-0.385733,-0.674354,1077899.0
1077899698892677.0,3.608568,2.188003,-0.056725,0.610749,-0.192687,-0.377514,-0.668835,1077899.0
1077899732221427.0,3.60415,2.200523,-0.057222,0.618177,-0.204222,-0.367545,-0.664125,1077899.0
1077899765550177.0,3.599232,2.212598,-0.057289,0.624683,-0.214389,-0.357501,-0.660304,1077899.0
1077899798895280.0,3.594105,2.224703,-0.05696,0.630441,-0.225599,-0.346408,-0.657001,1077899.0
1077899832224030.0,3.587423,2.236014,-0.056511,0.6369,-0.237043,-0.334196,-0.653056,1077899.0
1077899865552780.0,3.579865,2.246591,-0.055731,0.644773,-0.246538,-0.320094,-0.648866,1077899.0
1077899898873220.0,3.570789,2.256582,-0.054767,0.652893,-0.255344,-0.307019,-0.643638,1077899.0
1077899932201970.0,3.561913,2.267349,-0.054271,0.658522,-0.26648,-0.297842,-0.637672,1077899.0
1077899965530720.0,3.552534,2.277367,-0.053968,0.662093,-0.281385,-0.288228,-0.631965,1077899.0
1077899998860461.0,3.542075,2.284962,-0.053071,0.667559,-0.294206,-0.274635,-0.626405,1077899.0
1077900032189211.0,3.531456,2.291268,-0.05283,0.676403,-0.301172,-0.261412,-0.619224,1077900.0
1077900065517961.0,3.520284,2.296613,-0.053191,0.684134,-0.30874,-0.248002,-0.612483,1077900.0
1077900098844670.0,3.509162,2.302164,-0.05517,0.689134,-0.318499,-0.237009,-0.606201,1077900.0
1077900132173420.0,3.497094,2.305889,-0.056708,0.692728,-0.328705,-0.227699,-0.600195,1077900.0
1077900165502170.0,3.484377,2.308389,-0.058815,0.694319,-0.343101,-0.217404,-0.594086,1077900.0
1077900198829217.0,3.470921,2.309649,-0.061353,0.69556,-0.359458,-0.206025,-0.586975,1077900.0
1077900232157967.0,3.456475,2.308612,-0.06347,0.700294,-0.37087,-0.193074,-0.57859,1077900.0
1077900265486717.0,3.441098,2.305946,-0.065335,0.707629,-0.379613,-0.179252,-0.568352,1077900.0
1077900298815467.0,3.42512,2.30261,-0.067321,0.71292,-0.391553,-0.165958,-0.557575,1077900.0
1077900332144217.0,3.408738,2.298513,-0.069196,0.716066,-0.405631,-0.152946,-0.547102,1077900.0
1077900365472967.0,3.392113,2.293108,-0.070517,0.719068,-0.417974,-0.138227,-0.537711,1077900.0
