timestamp,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z,datetime
1724943363502.0,-8.487805,-5.762231,0.175062,-0.064208,0.659357,-0.696898,-0.274697,2024-08-29 22:56:03
1724943363528.0,-8.483889,-5.779434,0.185861,-0.066066,0.657438,-0.6962,-0.280562,2024-08-29 22:56:03
1724943363562.0,-8.480238,-5.795404,0.197013,-0.063103,0.65713,-0.693913,-0.287546,2024-08-29 22:56:03
1724943363597.0,-8.478933,-5.803806,0.210924,-0.056226,0.660158,-0.693583,-0.282794,2024-08-29 22:56:03
1724943363628.0,-8.475019,-5.816772,0.221357,-0.056004,0.660789,-0.694234,-0.279751,2024-08-29 22:56:03
1724943363663.0,-8.470436,-5.829903,0.230539,-0.057744,0.660949,-0.693059,-0.281924,2024-08-29 22:56:03
1724943363695.0,-8.466055,-5.840561,0.234223,-0.060355,0.660577,-0.692324,-0.284048,2024-08-29 22:56:03
1724943363729.0,-8.460126,-5.853184,0.241521,-0.061412,0.66053,-0.691142,-0.286794,2024-08-29 22:56:03
1724943363778.0,-8.453318,-5.865718,0.24829,-0.061883,0.659513,-0.690538,-0.290467,2024-08-29 22:56:03
1724943363806.0,-8.448962,-5.870531,0.25767,-0.058057,0.659661,-0.69125,-0.289224,2024-08-29 22:56:03
1724943363837.0,-8.441658,-5.881775,0.263682,-0.054124,0.6594,-0.691207,-0.29068,2024-08-29 22:56:03
1724943363880.0,-8.433718,-5.893481,0.268786,-0.050782,0.658665,-0.69193,-0.29123,2024-08-29 22:56:03
1724943363908.0,-8.425,-5.909592,0.283479,-0.047007,0.658261,-0.69362,-0.288746,2024-08-29 22:56:03
1724943363952.0,-8.416328,-5.922147,0.288094,-0.04592,0.657368,-0.695073,-0.287458,2024-08-29 22:56:03
1724943363983.0,-8.407521,-5.935288,0.292408,-0.04644,0.656759,-0.696312,-0.285762,2024-08-29 22:56:03
1724943364011.0,-8.401446,-5.944324,0.301171,-0.04767,0.656988,-0.696138,-0.285457,2024-08-29 22:56:04
1724943364038.0,-8.392497,-5.958005,0.307338,-0.05096,0.657401,-0.695588,-0.285279,2024-08-29 22:56:04
1724943364093.0,-8.3841,-5.970789,0.315418,-0.049602,0.659479,-0.694891,-0.282406,2024-08-29 22:56:04
1724943364104.0,-8.375317,-5.987587,0.326448,-0.047703,0.6624,-0.69407,-0.277878,2024-08-29 22:56:04
1724943364140.0,-8.366848,-6.00246,0.337086,-0.050199,0.665877,-0.691825,-0.274711,2024-08-29 22:56:04
1724943364179.0,-8.358399,-6.019511,0.349979,-0.060299,0.667253,-0.688483,-0.277721,2024-08-29 22:56:04
1724943364211.0,-8.349832,-6.036253,0.362265,-0.074766,0.666555,-0.685996,-0.281998,2024-08-29 22:56:04
1724943364234.0,-8.343152,-6.05136,0.37589,-0.083707,0.667005,-0.683143,-0.285329,2024-08-29 22:56:04
1724943364262.0,-8.338907,-6.062356,0.390757,-0.082267,0.670569,-0.680411,-0.283918,2024-08-29 22:56:04
1724943364305.0,-8.334786,-6.074123,0.405494,-0.080157,0.673369,-0.680357,-0.277962,2024-08-29 22:56:04
1724943364335.0,-8.330798,-6.086205,0.419224,-0.080406,0.675414,-0.681119,-0.270977,2024-08-29 22:56:04
1724943364367.0,-8.327255,-6.098965,0.431067,-0.07904,0.677993,-0.679664,-0.26858,2024-08-29 22:56:04
1724943364406.0,-8.320035,-6.115071,0.443583,-0.078501,0.678654,-0.678885,-0.269039,2024-08-29 22:56:04
1724943364436.0,-8.315881,-6.128957,0.451772,-0.080046,0.679282,-0.679742,-0.2648,2024-08-29 22:56:04
1724943364465.0,-8.311839,-6.143383,0.458285,-0.080756,0.680276,-0.680243,-0.260716,2024-08-29 22:56:04
1724943364524.0,-8.308856,-6.154816,0.463048,-0.082894,0.680873,-0.679558,-0.260271,2024-08-29 22:56:04
1724943364538.0,-8.30428,-6.170785,0.466949,-0.086312,0.680393,-0.680304,-0.25846,2024-08-29 22:56:04
1724943364583.0,-8.299681,-6.186615,0.470549,-0.086677,0.679887,-0.682401,-0.254106,2024-08-29 22:56:04
1724943364597.0,-8.296401,-6.202853,0.475819,-0.085873,0.67993,-0.683455,-0.251416,2024-08-29 22:56:04
1724943364632.0,-8.292299,-6.219893,0.480335,-0.090582,0.678696,-0.684727,-0.249629,2024-08-29 22:56:04
1724943364672.0,-8.293047,-6.238238,0.48767,-0.087934,0.680474,-0.682826,-0.25094,2024-08-29 22:56:04
1724943364712.0,-8.291324,-6.254073,0.495769,-0.083325,0.68335,-0.679967,-0.252456,2024-08-29 22:56:04
1724943364743.0,-8.288804,-6.270876,0.505221,-0.086504,0.683577,-0.678519,-0.25466,2024-08-29 22:56:04
1724943364781.0,-8.285592,-6.287749,0.515939,-0.091635,0.680322,-0.678514,-0.261502,2024-08-29 22:56:04
1724943364800.0,-8.284239,-6.303926,0.527964,-0.089495,0.678613,-0.67877,-0.265983,2024-08-29 22:56:04
1724943364826.0,-8.281448,-6.317004,0.539775,-0.084661,0.677041,-0.681112,-0.265583,2024-08-29 22:56:04
1724943364875.0,-8.27765,-6.329938,0.550596,-0.08151,0.674744,-0.684727,-0.263107,2024-08-29 22:56:04
1724943364908.0,-8.272891,-6.338593,0.556519,-0.08284,0.673399,-0.686389,-0.261802,2024-08-29 22:56:04
1724943364939.0,-8.268229,-6.352642,0.564934,-0.085753,0.673446,-0.683728,-0.267645,2024-08-29 22:56:04
1724943364967.0,-8.263222,-6.36602,0.57247,-0.085139,0.673598,-0.680143,-0.276447,2024-08-29 22:56:04
1724943365002.0,-8.256239,-6.381216,0.582833,-0.082105,0.672521,-0.680667,-0.278685,2024-08-29 22:56:05
1724943365028.0,-8.249477,-6.392619,0.589167,-0.078759,0.669636,-0.684373,-0.277522,2024-08-29 22:56:05
1724943365064.0,-8.242264,-6.404335,0.594397,-0.074292,0.666558,-0.687269,-0.279003,2024-08-29 22:56:05
1724943365107.0,-8.235478,-6.412209,0.596566,-0.070661,0.664145,-0.689263,-0.280777,2024-08-29 22:56:05
1724943365136.0,-8.227452,-6.425322,0.599795,-0.0693,0.662499,-0.690401,-0.282203,2024-08-29 22:56:05
1724943365179.0,-8.218953,-6.439095,0.602585,-0.069112,0.661169,-0.691724,-0.282129,2024-08-29 22:56:05
1724943365204.0,-8.212204,-6.444839,0.600958,-0.068537,0.660933,-0.692118,-0.281857,2024-08-29 22:56:05
1724943365229.0,-8.202951,-6.459918,0.60409,-0.071563,0.66084,-0.691912,-0.281826,2024-08-29 22:56:05
1724943365269.0,-8.193233,-6.475208,0.608754,-0.076036,0.659245,-0.692386,-0.283226,2024-08-29 22:56:05
1724943365300.0,-8.185829,-6.482599,0.612099,-0.075302,0.660391,-0.691581,-0.282718,2024-08-29 22:56:05
1724943365334.0,-8.177846,-6.495442,0.621703,-0.072566,0.663737,-0.690696,-0.277715,2024-08-29 22:56:05
1724943365366.0,-8.169433,-6.508855,0.632698,-0.07555,0.664766,-0.691434,-0.272576,2024-08-29 22:56:05
1724943365440.0,-8.160991,-6.521887,0.64316,-0.081528,0.663598,-0.692165,-0.271844,2024-08-29 22:56:05
1724943365456.0,-8.153172,-6.535537,0.656695,-0.085736,0.663333,-0.692157,-0.271214,2024-08-29 22:56:05
1724943365486.0,-8.14663,-6.548895,0.671043,-0.086995,0.666322,-0.689105,-0.271257,2024-08-29 22:56:05
1724943365516.0,-8.14128,-6.565659,0.686555,-0.088026,0.67083,-0.683336,-0.274389,2024-08-29 22:56:05
1724943365530.0,-8.134884,-6.579222,0.700308,-0.092813,0.673542,-0.680481,-0.273262,2024-08-29 22:56:05
1724943365581.0,-8.126653,-6.596223,0.715695,-0.097745,0.675072,-0.678967,-0.271527,2024-08-29 22:56:05
1724943365600.0,-8.120028,-6.609819,0.727291,-0.099564,0.676534,-0.676131,-0.274292,2024-08-29 22:56:05
1724943365627.0,-8.11297,-6.623734,0.737996,-0.103649,0.676571,-0.674859,-0.275817,2024-08-29 22:56:05
1724943365664.0,-8.104335,-6.638708,0.749253,-0.104685,0.675823,-0.67492,-0.277104,2024-08-29 22:56:05
1724943365699.0,-8.097129,-6.65207,0.758079,-0.10205,0.676279,-0.675613,-0.275282,2024-08-29 22:56:05
1724943365735.0,-8.089572,-6.665857,0.765565,-0.099623,0.675668,-0.678136,-0.27144,2024-08-29 22:56:05
1724943365772.0,-8.081845,-6.680669,0.771556,-0.098287,0.674965,-0.680239,-0.268397,2024-08-29 22:56:05
1724943365799.0,-8.074346,-6.699194,0.776293,-0.0981,0.674959,-0.680982,-0.26659,2024-08-29 22:56:05
1724943365837.0,-8.066473,-6.715661,0.780434,-0.09917,0.673712,-0.682607,-0.26519,2024-08-29 22:56:05
1724943365878.0,-8.058684,-6.732107,0.784563,-0.09736,0.671882,-0.68427,-0.266216,2024-08-29 22:56:05
1724943365904.0,-8.0514,-6.7489,0.788712,-0.093154,0.669978,-0.686437,-0.266937,2024-08-29 22:56:05
1724943365936.0,-8.043294,-6.764965,0.794198,-0.087243,0.665806,-0.690077,-0.269972,2024-08-29 22:56:05
1724943365959.0,-8.034599,-6.781567,0.800916,-0.08164,0.660773,-0.693832,-0.27443,2024-08-29 22:56:05
1724943366000.0,-8.025126,-6.800684,0.808308,-0.083257,0.653008,-0.698135,-0.281524,2024-08-29 22:56:06
1724943366044.0,-8.01615,-6.818697,0.817829,-0.085435,0.645333,-0.699996,-0.293685,2024-08-29 22:56:06
1724943366072.0,-8.008549,-6.834926,0.828947,-0.081045,0.642769,-0.699288,-0.302118,2024-08-29 22:56:06
1724943366104.0,-7.999955,-6.847668,0.843082,-0.076547,0.641547,-0.700204,-0.303762,2024-08-29 22:56:06
1724943366131.0,-7.991541,-6.862502,0.854971,-0.074812,0.640181,-0.70058,-0.3062,2024-08-29 22:56:06
1724943366166.0,-7.982968,-6.876467,0.866702,-0.072245,0.639916,-0.699986,-0.30872,2024-08-29 22:56:06
1724943366205.0,-7.97288,-6.890308,0.879736,-0.067576,0.639992,-0.700014,-0.309556,2024-08-29 22:56:06
1724943366240.0,-7.963338,-6.903015,0.890164,-0.063117,0.639242,-0.699246,-0.313753,2024-08-29 22:56:06
1724943366269.0,-7.952935,-6.915613,0.899569,-0.058411,0.637494,-0.697998,-0.320917,2024-08-29 22:56:06
1724943366309.0,-7.938752,-6.930138,0.911625,-0.052368,0.634774,-0.699059,-0.325018,2024-08-29 22:56:06
1724943366342.0,-7.926539,-6.94195,0.919,-0.046814,0.632062,-0.701152,-0.326637,2024-08-29 22:56:06
1724943366383.0,-7.913534,-6.954274,0.924811,-0.041639,0.629345,-0.701663,-0.33145,2024-08-29 22:56:06
1724943366404.0,-7.898544,-6.966967,0.931876,-0.035423,0.627114,-0.701746,-0.336194,2024-08-29 22:56:06
1724943366434.0,-7.883729,-6.979552,0.935413,-0.029774,0.624441,-0.702783,-0.339532,2024-08-29 22:56:06
1724943366466.0,-7.867557,-6.992803,0.938125,-0.026041,0.620732,-0.703905,-0.344284,2024-08-29 22:56:06
1724943366507.0,-7.854079,-7.000851,0.94023,-0.022044,0.617079,-0.703369,-0.352136,2024-08-29 22:56:06
1724943366549.0,-7.835388,-7.014818,0.942703,-0.018777,0.612388,-0.703427,-0.360305,2024-08-29 22:56:06
1724943366575.0,-7.815107,-7.028877,0.946009,-0.01531,0.606317,-0.705653,-0.366332,2024-08-29 22:56:06
1724943366603.0,-7.797842,-7.036778,0.951069,-0.010027,0.600287,-0.708954,-0.370054,2024-08-29 22:56:06
1724943366634.0,-7.775489,-7.050799,0.957601,-0.005259,0.5938,-0.713133,-0.37258,2024-08-29 22:56:06
1724943366663.0,-7.754903,-7.061565,0.967122,0.002264,0.588267,-0.716663,-0.374607,2024-08-29 22:56:06
1724943366706.0,-7.731995,-7.075361,0.976282,0.005637,0.582188,-0.718567,-0.380378,2024-08-29 22:56:06
1724943366735.0,-7.709488,-7.089017,0.986956,0.00433,0.577051,-0.719061,-0.387227,2024-08-29 22:56:06
1724943366783.0,-7.688542,-7.101167,0.999833,0.008349,0.57517,-0.717868,-0.392143,2024-08-29 22:56:06
1724943366798.0,-7.668928,-7.109385,1.015746,0.013622,0.575679,-0.716881,-0.393051,2024-08-29 22:56:06
1724943366827.0,-7.648726,-7.120324,1.030588,0.017965,0.576137,-0.713171,-0.398912,2024-08-29 22:56:06
1724943366879.0,-7.628622,-7.129431,1.050339,0.027355,0.579531,-0.706393,-0.405468,2024-08-29 22:56:06
1724943366912.0,-7.609231,-7.138052,1.064235,0.036687,0.584139,-0.701519,-0.40658,2024-08-29 22:56:06
1724943366938.0,-7.588649,-7.145993,1.076379,0.046939,0.585339,-0.698981,-0.408167,2024-08-29 22:56:06
1724943366981.0,-7.566841,-7.153591,1.086346,0.057105,0.58345,-0.698299,-0.410737,2024-08-29 22:56:06
1724943367004.0,-7.546194,-7.160205,1.092495,0.067486,0.580781,-0.697208,-0.414777,2024-08-29 22:56:07
1724943367033.0,-7.522611,-7.167868,1.09816,0.076516,0.575362,-0.696547,-0.421813,2024-08-29 22:56:07
1724943367068.0,-7.498096,-7.175513,1.101969,0.084397,0.568475,-0.696628,-0.429445,2024-08-29 22:56:07
1724943367106.0,-7.474757,-7.181833,1.103578,0.093121,0.562105,-0.696717,-0.435835,2024-08-29 22:56:07
1724943367130.0,-7.449974,-7.188928,1.105433,0.101887,0.556391,-0.695972,-0.442347,2024-08-29 22:56:07
1724943367175.0,-7.425405,-7.195657,1.106817,0.111312,0.552109,-0.694133,-0.448291,2024-08-29 22:56:07
1724943367207.0,-7.400233,-7.201415,1.108984,0.125106,0.547051,-0.691671,-0.454616,2024-08-29 22:56:07
1724943367237.0,-7.374712,-7.20738,1.109067,0.138905,0.54174,-0.690742,-0.458365,2024-08-29 22:56:07
1724943367268.0,-7.347979,-7.213876,1.108248,0.152035,0.534942,-0.689749,-0.463647,2024-08-29 22:56:07
1724943367310.0,-7.324702,-7.218332,1.106353,0.163142,0.526879,-0.688774,-0.470503,2024-08-29 22:56:07
1724943367341.0,-7.296936,-7.225608,1.105134,0.174381,0.518416,-0.687101,-0.478256,2024-08-29 22:56:07
1724943367361.0,-7.26936,-7.232841,1.10418,0.188077,0.510153,-0.682405,-0.488564,2024-08-29 22:56:07
1724943367396.0,-7.235644,-7.242053,1.101575,0.196419,0.497862,-0.683388,-0.496522,2024-08-29 22:56:07
1724943367435.0,-7.206337,-7.247939,1.102044,0.203543,0.483331,-0.686491,-0.503678,2024-08-29 22:56:07
1724943367485.0,-7.178813,-7.253301,1.103832,0.217728,0.471994,-0.68427,-0.511459,2024-08-29 22:56:07
1724943367497.0,-7.154795,-7.260979,1.100986,0.23216,0.462268,-0.681318,-0.517895,2024-08-29 22:56:07
1724943367531.0,-7.125764,-7.26558,1.103017,0.240944,0.452281,-0.681552,-0.522375,2024-08-29 22:56:07
1724943367577.0,-7.097076,-7.271944,1.102063,0.245773,0.443774,-0.681367,-0.527636,2024-08-29 22:56:07
1724943367601.0,-7.066527,-7.276126,1.103412,0.247682,0.434526,-0.680258,-0.535807,2024-08-29 22:56:07
1724943367637.0,-7.03585,-7.279461,1.104474,0.249273,0.424496,-0.678713,-0.544991,2024-08-29 22:56:07
1724943367686.0,-7.005981,-7.281877,1.105571,0.254783,0.418218,-0.674555,-0.552408,2024-08-29 22:56:07
1724943367704.0,-6.977818,-7.289114,1.095184,0.260546,0.413326,-0.671224,-0.557436,2024-08-29 22:56:07
1724943367737.0,-6.946377,-7.290272,1.094777,0.264785,0.40757,-0.668408,-0.563033,2024-08-29 22:56:07
1724943367772.0,-6.914141,-7.290812,1.093513,0.269681,0.401485,-0.663877,-0.570394,2024-08-29 22:56:07
1724943367821.0,-6.883288,-7.290787,1.090456,0.275265,0.397416,-0.660814,-0.57412,2024-08-29 22:56:07
1724943367833.0,-6.849664,-7.28973,1.088274,0.280474,0.393753,-0.658231,-0.577083,2024-08-29 22:56:07
1724943367863.0,-6.815265,-7.288078,1.085964,0.285963,0.391154,-0.655044,-0.579777,2024-08-29 22:56:07
1724943367892.0,-6.781153,-7.286202,1.084082,0.290987,0.390005,-0.652914,-0.580454,2024-08-29 22:56:07
1724943367928.0,-6.744924,-7.28354,1.082645,0.293291,0.388502,-0.652748,-0.580489,2024-08-29 22:56:07
1724943367959.0,-6.708523,-7.28075,1.082545,0.295699,0.387596,-0.65075,-0.582113,2024-08-29 22:56:07
1724943367991.0,-6.671084,-7.276908,1.085795,0.298988,0.387657,-0.646534,-0.585083,2024-08-29 22:56:07
1724943368028.0,-6.633727,-7.273289,1.088644,0.300358,0.386062,-0.644444,-0.587735,2024-08-29 22:56:08
1724943368079.0,-6.597079,-7.269553,1.092998,0.304029,0.387429,-0.641335,-0.588349,2024-08-29 22:56:08
1724943368104.0,-6.565474,-7.265449,1.09871,0.309925,0.39024,-0.636241,-0.588946,2024-08-29 22:56:08
1724943368128.0,-6.529391,-7.261523,1.103705,0.312732,0.39198,-0.633451,-0.589313,2024-08-29 22:56:08
1724943368165.0,-6.493144,-7.257591,1.108045,0.313522,0.391868,-0.631855,-0.590679,2024-08-29 22:56:08
1724943368198.0,-6.460272,-7.252917,1.109784,0.314697,0.391523,-0.628368,-0.593994,2024-08-29 22:56:08
1724943368228.0,-6.424541,-7.249444,1.112042,0.315938,0.389507,-0.625361,-0.597822,2024-08-29 22:56:08
1724943368260.0,-6.388823,-7.245754,1.113249,0.318352,0.387862,-0.624119,-0.598908,2024-08-29 22:56:08
1724943368292.0,-6.363715,-7.240162,1.109006,0.321026,0.386785,-0.622633,-0.599724,2024-08-29 22:56:08
1724943368329.0,-6.326594,-7.236882,1.107843,0.322562,0.382678,-0.620782,-0.603441,2024-08-29 22:56:08
1724943368369.0,-6.28869,-7.233459,1.105755,0.324453,0.37794,-0.619258,-0.606968,2024-08-29 22:56:08
1724943368397.0,-6.262147,-7.228645,1.100358,0.328943,0.374107,-0.61687,-0.609354,2024-08-29 22:56:08
1724943368432.0,-6.223802,-7.224761,1.097215,0.33513,0.369106,-0.61409,-0.611835,2024-08-29 22:56:08
1724943368461.0,-6.184802,-7.22047,1.093796,0.34204,0.364255,-0.612815,-0.612197,2024-08-29 22:56:08
1724943368493.0,-6.162437,-7.213167,1.088058,0.349908,0.359699,-0.611066,-0.612192,2024-08-29 22:56:08
1724943368529.0,-6.123494,-7.209454,1.085284,0.358128,0.354257,-0.608478,-0.613189,2024-08-29 22:56:08
1724943368560.0,-6.08446,-7.206251,1.0832,0.365231,0.348915,-0.604854,-0.615642,2024-08-29 22:56:08
1724943368601.0,-6.056427,-7.197377,1.077619,0.368852,0.341891,-0.603189,-0.619049,2024-08-29 22:56:08
1724943368646.0,-6.016778,-7.194336,1.07756,0.369758,0.334876,-0.604682,-0.620884,2024-08-29 22:56:08
1724943368659.0,-5.978388,-7.191978,1.078564,0.374246,0.329234,-0.601517,-0.624278,2024-08-29 22:56:08
1724943368696.0,-5.938673,-7.186634,1.077401,0.380109,0.327935,-0.597671,-0.625112,2024-08-29 22:56:08
1724943368730.0,-5.900621,-7.183821,1.078794,0.382545,0.325602,-0.598138,-0.624399,2024-08-29 22:56:08
1724943368761.0,-5.862269,-7.180522,1.079909,0.382084,0.322038,-0.599477,-0.625244,2024-08-29 22:56:08
1724943368796.0,-5.840083,-7.175486,1.076346,0.380403,0.318326,-0.599858,-0.6278,2024-08-29 22:56:08
1724943368827.0,-5.802748,-7.171662,1.076592,0.378908,0.313597,-0.599155,-0.631742,2024-08-29 22:56:08
1724943368866.0,-5.765772,-7.167194,1.076136,0.379602,0.310548,-0.597524,-0.634372,2024-08-29 22:56:08
1724943368899.0,-5.741477,-7.160655,1.07466,0.381476,0.309737,-0.596633,-0.634483,2024-08-29 22:56:08
1724943368930.0,-5.703925,-7.154612,1.07182,0.382269,0.308305,-0.59692,-0.634433,2024-08-29 22:56:08
1724943368967.0,-5.665522,-7.147838,1.067697,0.38155,0.306949,-0.599127,-0.633441,2024-08-29 22:56:08
1724943369004.0,-5.649975,-7.1411,1.062346,0.380505,0.305226,-0.601047,-0.633084,2024-08-29 22:56:09
1724943369033.0,-5.611506,-7.134275,1.057216,0.380044,0.305277,-0.601754,-0.632665,2024-08-29 22:56:09
1724943369070.0,-5.573142,-7.127756,1.052511,0.38071,0.309753,-0.6012,-0.630612,2024-08-29 22:56:09
1724943369104.0,-5.556432,-7.122796,1.047959,0.380284,0.316345,-0.599942,-0.628791,2024-08-29 22:56:09
1724943369127.0,-5.516653,-7.116441,1.044418,0.375751,0.322909,-0.601344,-0.626839,2024-08-29 22:56:09
1724943369168.0,-5.475795,-7.109893,1.041965,0.367763,0.328865,-0.60354,-0.626369,2024-08-29 22:56:09
1724943369199.0,-5.464561,-7.105338,1.034996,0.355615,0.330109,-0.60716,-0.629224,2024-08-29 22:56:09
1724943369235.0,-5.424779,-7.098855,1.035672,0.347724,0.330044,-0.608536,-0.632331,2024-08-29 22:56:09
1724943369269.0,-5.387181,-7.093032,1.037959,0.346616,0.336691,-0.607909,-0.630034,2024-08-29 22:56:09
1724943369301.0,-5.364336,-7.090225,1.041217,0.346302,0.343181,-0.606243,-0.628308,2024-08-29 22:56:09
1724943369328.0,-5.326093,-7.085222,1.042603,0.341462,0.347447,-0.608973,-0.625968,2024-08-29 22:56:09
1724943369365.0,-5.287606,-7.080884,1.042861,0.335563,0.350325,-0.611803,-0.624794,2024-08-29 22:56:09
1724943369399.0,-5.247115,-7.077129,1.045132,0.328587,0.351209,-0.613077,-0.626753,2024-08-29 22:56:09
1724943369430.0,-5.2079,-7.073904,1.043007,0.321908,0.350265,-0.614539,-0.62931,2024-08-29 22:56:09
1724943369461.0,-5.169181,-7.070882,1.040319,0.319103,0.351418,-0.615544,-0.629114,2024-08-29 22:56:09
1724943369493.0,-5.152201,-7.070616,1.037953,0.318641,0.355414,-0.616172,-0.626484,2024-08-29 22:56:09
1724943369530.0,-5.113311,-7.06843,1.033833,0.317598,0.357864,-0.617355,-0.62445,2024-08-29 22:56:09
1724943369598.0,-5.073688,-7.066696,1.029015,0.317023,0.359809,-0.617998,-0.622986,2024-08-29 22:56:09
1724943369619.0,-5.081322,-7.070823,1.026264,0.317248,0.362711,-0.616273,-0.622898,2024-08-29 22:56:09
1724943369643.0,-5.041637,-7.070686,1.020988,0.317282,0.362901,-0.613192,-0.625805,2024-08-29 22:56:09
1724943369659.0,-5.001465,-7.070687,1.01617,0.318837,0.36094,-0.610088,-0.629172,2024-08-29 22:56:09
1724943369695.0,-4.975795,-7.07121,1.019492,0.32446,0.360305,-0.608649,-0.628054,2024-08-29 22:56:09
1724943369725.0,-4.9368,-7.071906,1.017794,0.333515,0.362034,-0.606461,-0.624423,2024-08-29 22:56:09
1724943369763.0,-4.896104,-7.072763,1.01707,0.336258,0.360579,-0.610232,-0.620105,2024-08-29 22:56:09
1724943369795.0,-4.849577,-7.072759,1.025497,0.333928,0.353023,-0.615097,-0.620904,2024-08-29 22:56:09
1724943369825.0,-4.80966,-7.074931,1.026832,0.337613,0.348633,-0.614947,-0.621541,2024-08-29 22:56:09
1724943369867.0,-4.770632,-7.077831,1.02852,0.341045,0.350561,-0.615992,-0.617535,2024-08-29 22:56:09
1724943369908.0,-4.765981,-7.082488,1.032619,0.337973,0.350244,-0.618983,-0.616411,2024-08-29 22:56:09
1724943369940.0,-4.726499,-7.086272,1.033336,0.331875,0.350753,-0.621074,-0.617332,2024-08-29 22:56:09
1724943369969.0,-4.687957,-7.090171,1.033772,0.325135,0.353606,-0.624556,-0.615776,2024-08-29 22:56:09
1724943369995.0,-4.70185,-7.097321,1.036493,0.321172,0.357387,-0.626206,-0.613995,2024-08-29 22:56:09
1724943370045.0,-4.666897,-7.102387,1.035963,0.318944,0.363496,-0.625503,-0.612284,2024-08-29 22:56:10
1724943370067.0,-4.631751,-7.107721,1.033996,0.315797,0.369282,-0.625597,-0.610353,2024-08-29 22:56:10
1724943370101.0,-4.632747,-7.116579,1.032434,0.311164,0.375636,-0.627864,-0.606516,2024-08-29 22:56:10
1724943370139.0,-4.597092,-7.122216,1.027295,0.305871,0.381242,-0.630554,-0.602908,2024-08-29 22:56:10
1724943370183.0,-4.560852,-7.127795,1.020976,0.300191,0.387429,-0.634261,-0.597911,2024-08-29 22:56:10
1724943370199.0,-4.563132,-7.138979,1.012851,0.294033,0.395168,-0.639576,-0.590194,2024-08-29 22:56:10
1724943370246.0,-4.527135,-7.145088,1.006485,0.287187,0.403416,-0.642978,-0.584258,2024-08-29 22:56:10
1724943370272.0,-4.491022,-7.151484,1.000898,0.278967,0.411838,-0.645287,-0.579803,2024-08-29 22:56:10
1724943370299.0,-4.502592,-7.162554,1.006889,0.271876,0.422036,-0.647313,-0.573546,2024-08-29 22:56:10
1724943370333.0,-4.467487,-7.169095,1.004417,0.263674,0.431374,-0.649913,-0.567455,2024-08-29 22:56:10
1724943370369.0,-4.431083,-7.176157,1.00313,0.250379,0.435277,-0.652593,-0.567421,2024-08-29 22:56:10
1724943370397.0,-4.427774,-7.187004,1.003813,0.238939,0.438078,-0.654354,-0.568169,2024-08-29 22:56:10
1724943370432.0,-4.395377,-7.195544,1.005202,0.233103,0.447884,-0.654753,-0.56246,2024-08-29 22:56:10
1724943370476.0,-4.363371,-7.205647,1.006298,0.224272,0.458431,-0.655406,-0.556764,2024-08-29 22:56:10
1724943370497.0,-4.346069,-7.219535,1.010153,0.211535,0.464296,-0.654264,-0.55823,2024-08-29 22:56:10
1724943370530.0,-4.314034,-7.231875,1.008768,0.198423,0.469718,-0.654219,-0.558562,2024-08-29 22:56:10
1724943370565.0,-4.282556,-7.244015,1.00662,0.187351,0.475171,-0.657687,-0.553679,2024-08-29 22:56:10
1724943370593.0,-4.272537,-7.258924,1.007675,0.180733,0.481267,-0.662191,-0.545179,2024-08-29 22:56:10
1724943370628.0,-4.242394,-7.271575,1.004154,0.176324,0.487148,-0.66546,-0.537364,2024-08-29 22:56:10
1724943370661.0,-4.211902,-7.285182,0.999633,0.171512,0.492797,-0.667247,-0.531522,2024-08-29 22:56:10
1724943370698.0,-4.194398,-7.301374,0.9976,0.166139,0.498304,-0.668745,-0.526185,2024-08-29 22:56:10
1724943370728.0,-4.163074,-7.316684,0.991809,0.161372,0.503196,-0.668832,-0.522894,2024-08-29 22:56:10
1724943370765.0,-4.131365,-7.332618,0.985748,0.157689,0.507987,-0.6673,-0.521339,2024-08-29 22:56:10
1724943370801.0,-4.140122,-7.350742,0.986497,0.156831,0.512255,-0.667215,-0.517516,2024-08-29 22:56:10
1724943370828.0,-4.109485,-7.366186,0.982169,0.159735,0.515525,-0.668181,-0.512106,2024-08-29 22:56:10
1724943370868.0,-4.078732,-7.381879,0.978838,0.162653,0.517644,-0.669694,-0.507048,2024-08-29 22:56:10
1724943370892.0,-4.081161,-7.400504,0.991186,0.156996,0.515991,-0.676348,-0.501656,2024-08-29 22:56:10
1724943370941.0,-4.050749,-7.417661,0.989966,0.154074,0.512653,-0.677621,-0.504259,2024-08-29 22:56:10
1724943370965.0,-4.022002,-7.434755,0.989351,0.153628,0.513559,-0.675346,-0.506521,2024-08-29 22:56:10
1724943370997.0,-4.01166,-7.450631,0.997766,0.149286,0.51319,-0.676952,-0.506049,2024-08-29 22:56:10
1724943371031.0,-3.983636,-7.466216,0.997911,0.144742,0.513051,-0.680316,-0.50299,2024-08-29 22:56:11
1724943371067.0,-3.957144,-7.481407,0.998611,0.14292,0.514973,-0.681569,-0.49984,2024-08-29 22:56:11
1724943371112.0,-3.944271,-7.496729,1.005196,0.14262,0.516917,-0.680868,-0.498874,2024-08-29 22:56:11
1724943371139.0,-3.918874,-7.512188,1.005216,0.143284,0.519403,-0.680833,-0.496142,2024-08-29 22:56:11
1724943371175.0,-3.893494,-7.527955,1.004139,0.144281,0.523365,-0.68185,-0.490257,2024-08-29 22:56:11
